fecha_pedido,dia_semana,mes,dia_mes,hora_pedido,es_fin_semana,es_festivo,cliente_id,segmento_cliente,compras_previas,ticket_promedio_historico,dias_desde_ultima_compra,zona_entrega,num_items_carrito,incluye_perecederos,valor_carrito,tipo_entrega,nivel_inventario_general,productos_agotados,tiempo_carga_sitio,hay_promocion,descuento_aplicado,canal_adquisicion,clima,temperatura,compra_exitosa
2024-05-28 16:07:53,Tuesday,5,28,16,0,0,CLI_8967,Regular,12,41.66,75,Zona 10,16,0,48.11,Programada,53.2,4,2.16,0,0,Orgánico,Lluvioso,31.5,1
2024-12-01 21:01:01,Sunday,12,1,21,1,0,CLI_6012,Nuevo,0,0.0,999,Zona 15,23,1,170.53,Día siguiente,43.63,14,2.78,1,5,Orgánico,Nublado,25.8,0
2025-09-23 23:58:59,Tuesday,9,23,23,0,0,CLI_6904,Regular,11,48.55,45,Mixco,10,1,73.77,Mismo día,61.24,13,3.84,0,0,Orgánico,Nublado,19.9,0
2024-10-11 09:19:23,Friday,10,11,9,0,0,CLI_9818,Nuevo,0,0.0,999,Zona 1,10,1,33.88,Mismo día,68.29,9,1.35,1,15,Orgánico,Nublado,27.6,0
2024-04-30 04:23:42,Tuesday,4,30,4,0,0,CLI_6133,Nuevo,0,0.0,999,Zona 15,7,1,27.94,Mismo día,61.24,9,3.11,0,0,Redes Sociales,Nublado,31.1,0
2024-04-12 13:29:42,Friday,4,12,13,0,0,CLI_2681,VIP,23,83.91,63,Zona 15,17,1,97.04,Mismo día,48.52,9,1.17,1,20,Búsqueda Pagada,Lluvioso,31.7,0
2025-01-06 13:24:48,Monday,1,6,13,0,0,CLI_5070,Regular,12,46.68,26,Zona 10,1,1,3.59,Día siguiente,74.32,3,2.16,0,0,Email,Soleado,22.7,1
2024-01-15 18:21:31,Monday,1,15,18,0,0,CLI_4534,Regular,5,30.5,61,Mixco,13,1,50.67,Día siguiente,91.65,2,4.38,0,0,Búsqueda Pagada,Nublado,26.2,1
2024-11-23 06:04:27,Saturday,11,23,6,1,0,CLI_6239,Regular,14,31.05,60,Villa Nueva,4,1,24.26,Mismo día,100.0,1,4.58,0,0,Búsqueda Pagada,Soleado,26.1,0
2024-08-13 05:21:34,Tuesday,8,13,5,0,0,CLI_5567,Nuevo,0,0.0,999,Zona 10,19,1,121.43,Día siguiente,48.6,10,4.89,0,0,Referido,Lluvioso,18.7,1
2024-07-28 20:42:51,Sunday,7,28,20,1,0,CLI_6725,Regular,4,36.26,77,Mixco,18,1,40.25,Mismo día,66.43,11,4.32,0,0,Búsqueda Pagada,Nublado,21.7,0
2025-03-23 06:02:09,Sunday,3,23,6,1,0,CLI_1106,Regular,10,29.75,2,Mixco,15,1,55.59,Mismo día,71.66,4,1.37,0,0,Referido,Soleado,29.9,1
2025-03-06 09:25:51,Thursday,3,6,9,0,0,CLI_6336,Regular,16,27.47,2,Villa Nueva,17,0,116.74,Mismo día,61.92,9,3.61,0,0,Redes Sociales,Nublado,26.8,1
2024-11-08 18:52:43,Friday,11,8,18,0,0,CLI_3796,Regular,13,49.36,27,Zona 10,1,1,2.93,Mismo día,31.33,16,0.92,1,20,Referido,Nublado,22.3,0
2025-07-08 05:47:51,Tuesday,7,8,5,0,0,CLI_9509,Regular,7,31.1,29,Zona 10,22,1,166.38,Programada,65.33,4,2.36,1,15,Redes Sociales,Soleado,25.5,0
2025-06-18 16:02:41,Wednesday,6,18,16,0,0,CLI_3944,Regular,9,48.67,59,Zona 1,20,1,117.21,Día siguiente,100.0,3,2.32,0,0,Orgánico,Lluvioso,22.0,0
2024-01-24 15:34:29,Wednesday,1,24,15,0,0,CLI_3576,Regular,17,29.91,32,Zona 10,8,0,51.62,Día siguiente,83.51,0,2.9,0,0,Orgánico,Nublado,22.6,0
2024-08-10 13:51:16,Saturday,8,10,13,1,0,CLI_1318,Nuevo,0,0.0,999,Mixco,6,1,45.15,Mismo día,75.12,1,0.94,1,10,Referido,Nublado,19.5,1
2024-05-19 15:13:16,Sunday,5,19,15,1,0,CLI_3352,Regular,4,38.12,60,Mixco,8,1,27.82,Programada,38.34,26,2.88,0,0,Redes Sociales,Lluvioso,26.1,0
2025-02-22 16:45:17,Saturday,2,22,16,1,0,CLI_7115,Regular,13,35.1,7,Mixco,23,1,169.95,Día siguiente,48.9,4,1.36,0,0,Orgánico,Nublado,26.7,0
2024-05-18 23:09:10,Saturday,5,18,23,1,0,CLI_8360,Regular,8,41.34,69,Villa Nueva,1,1,3.36,Mismo día,77.4,4,3.2,0,0,Email,Nublado,28.3,0
2024-04-07 10:23:53,Sunday,4,7,10,1,0,CLI_8271,Regular,19,34.02,65,Mixco,19,1,147.0,Programada,77.65,2,4.58,0,0,Referido,Soleado,29.2,0
2025-07-11 18:32:38,Friday,7,11,18,0,0,CLI_7904,Nuevo,0,0.0,999,Zona 15,11,1,54.87,Mismo día,84.1,1,1.39,0,0,Orgánico,Lluvioso,21.9,0
2024-04-01 08:36:21,Monday,4,1,8,0,0,CLI_8202,Regular,19,36.06,80,San Miguel Petapa,3,1,8.29,Día siguiente,50.91,13,1.87,1,5,Redes Sociales,Nublado,34.6,0
2024-12-06 09:02:08,Friday,12,6,9,0,0,CLI_9288,VIP,37,82.25,42,Villa Nueva,12,1,85.38,Día siguiente,69.72,6,2.17,0,0,Email,Soleado,24.1,0
2025-07-17 02:44:23,Thursday,7,17,2,0,0,CLI_3880,Regular,10,48.33,55,Villa Nueva,12,1,86.56,Día siguiente,73.55,3,4.54,1,5,Orgánico,Soleado,22.7,0
2024-08-16 23:59:31,Friday,8,16,23,0,0,CLI_7395,Inactivo,4,31.75,76,San Miguel Petapa,14,0,45.02,Día siguiente,43.49,13,2.91,0,0,Orgánico,Lluvioso,23.1,0
2025-01-07 07:06:32,Tuesday,1,7,7,0,0,CLI_8974,Regular,9,28.38,38,Zona 10,23,0,58.41,Mismo día,50.5,10,4.74,0,0,Orgánico,Soleado,21.6,1
2024-10-22 12:05:38,Tuesday,10,22,12,0,0,CLI_2864,Regular,11,34.16,88,Villa Nueva,22,1,169.6,Mismo día,57.75,3,2.39,0,0,Referido,Nublado,21.9,0
2024-06-07 06:09:15,Friday,6,7,6,0,0,CLI_3509,Nuevo,0,0.0,999,Mixco,15,1,106.88,Mismo día,100.0,2,2.57,1,10,Referido,Lluvioso,18.5,1
2024-07-29 10:13:02,Monday,7,29,10,0,0,CLI_7682,Regular,15,49.22,66,Mixco,22,0,110.34,Programada,41.44,10,1.25,1,20,Email,Lluvioso,23.1,1
2024-05-14 21:24:41,Tuesday,5,14,21,0,0,CLI_7334,Nuevo,0,0.0,999,Zona 10,17,1,38.68,Día siguiente,45.27,7,0.69,0,0,Referido,Lluvioso,29.2,1
2024-03-17 20:21:09,Sunday,3,17,20,1,0,CLI_7161,Regular,13,31.53,21,Zona 1,10,1,75.66,Mismo día,36.89,21,1.29,0,0,Email,Soleado,30.8,0
2025-08-29 23:44:44,Friday,8,29,23,0,0,CLI_4316,Regular,14,36.26,89,Zona 15,19,1,66.09,Día siguiente,68.28,3,0.54,0,0,Redes Sociales,Lluvioso,27.0,1
2025-01-28 23:57:28,Tuesday,1,28,23,0,0,CLI_9671,Regular,7,48.83,70,Zona 15,24,1,168.77,Día siguiente,95.51,3,4.89,1,10,Redes Sociales,Nublado,19.8,1
2024-05-24 02:34:14,Friday,5,24,2,0,0,CLI_7244,Regular,6,48.43,80,Zona 15,10,1,28.54,Mismo día,96.52,3,2.84,0,0,Orgánico,Soleado,30.4,0
2025-06-12 13:45:07,Thursday,6,12,13,0,0,CLI_1241,Nuevo,0,0.0,999,Zona 15,7,1,25.72,Mismo día,53.57,3,0.84,0,0,Referido,Lluvioso,21.9,0
2025-01-17 18:02:08,Friday,1,17,18,0,0,CLI_2733,Regular,3,31.37,38,Villa Nueva,10,1,40.81,Mismo día,72.0,1,0.95,0,0,Email,Nublado,23.5,1
2024-07-14 23:04:56,Sunday,7,14,23,1,0,CLI_1204,Nuevo,0,0.0,999,Villa Nueva,17,1,123.07,Día siguiente,46.67,11,1.94,0,0,Redes Sociales,Soleado,20.6,0
2025-10-28 23:41:03,Tuesday,10,28,23,0,0,CLI_7802,Nuevo,0,0.0,999,Zona 1,16,1,104.4,Programada,70.85,0,2.34,0,0,Redes Sociales,Lluvioso,26.2,1
2025-08-18 13:57:22,Monday,8,18,13,0,0,CLI_5916,Regular,17,25.56,63,Zona 15,17,1,116.67,Mismo día,11.6,12,1.63,1,5,Email,Lluvioso,18.9,0
2024-11-22 06:07:14,Friday,11,22,6,0,0,CLI_9963,Inactivo,1,23.73,6,Mixco,3,1,18.21,Día siguiente,55.65,10,2.77,0,0,Redes Sociales,Soleado,22.1,0
2025-07-15 18:43:46,Tuesday,7,15,18,0,0,CLI_9503,Regular,16,44.87,16,Zona 15,8,1,50.51,Día siguiente,75.95,1,2.92,1,5,Referido,Lluvioso,18.6,1
2024-04-03 00:07:55,Wednesday,4,3,0,0,0,CLI_8543,Regular,9,32.31,4,Mixco,17,1,105.48,Mismo día,76.92,4,1.48,0,0,Email,Soleado,29.2,1
2024-06-27 07:26:22,Thursday,6,27,7,0,0,CLI_7557,Nuevo,0,0.0,999,Zona 15,16,1,97.63,Mismo día,86.33,2,2.11,0,0,Orgánico,Soleado,26.8,0
2025-02-27 18:37:02,Thursday,2,27,18,0,0,CLI_1480,Nuevo,0,0.0,999,Zona 10,24,0,92.71,Día siguiente,82.17,0,3.31,0,0,Redes Sociales,Soleado,18.4,1
2024-09-24 09:54:10,Tuesday,9,24,9,0,0,CLI_4431,Regular,17,41.86,45,San Miguel Petapa,24,0,180.14,Programada,73.47,2,4.43,1,15,Búsqueda Pagada,Lluvioso,26.2,1
2024-04-25 07:13:25,Thursday,4,25,7,0,0,CLI_3847,Regular,6,36.56,67,Mixco,11,0,56.99,Programada,51.2,13,4.78,1,10,Orgánico,Nublado,29.9,0
2025-05-21 18:03:03,Wednesday,5,21,18,0,0,CLI_7826,Regular,18,47.09,71,Zona 15,16,1,84.94,Mismo día,90.98,2,4.75,0,0,Orgánico,Soleado,30.5,1
2024-08-17 02:38:43,Saturday,8,17,2,1,0,CLI_2243,VIP,28,74.41,59,Zona 1,10,1,75.19,Mismo día,78.79,4,1.9,1,15,Redes Sociales,Soleado,20.5,1
2025-06-08 10:48:53,Sunday,6,8,10,1,0,CLI_4943,Nuevo,0,0.0,999,Villa Nueva,13,1,41.23,Mismo día,56.47,13,0.99,0,0,Referido,Soleado,19.8,0
2025-08-06 17:46:30,Wednesday,8,6,17,0,0,CLI_6397,Regular,14,34.29,86,Zona 10,21,0,80.0,Día siguiente,51.27,12,0.95,0,0,Búsqueda Pagada,Lluvioso,25.7,0
2024-09-24 06:25:44,Tuesday,9,24,6,0,0,CLI_2920,Regular,5,30.28,15,Mixco,2,1,11.05,Mismo día,84.18,1,4.59,0,0,Redes Sociales,Lluvioso,19.3,0
2024-02-03 02:23:32,Saturday,2,3,2,1,0,CLI_9611,Nuevo,0,0.0,999,Mixco,4,1,21.11,Programada,34.99,14,2.21,1,20,Orgánico,Nublado,21.5,0
2024-04-03 08:18:56,Wednesday,4,3,8,0,0,CLI_2716,VIP,88,105.11,5,Villa Nueva,14,1,44.02,Día siguiente,73.84,1,1.16,0,0,Orgánico,Soleado,27.7,1
2025-03-27 11:15:23,Thursday,3,27,11,0,0,CLI_7351,VIP,28,74.06,62,Villa Nueva,3,1,23.43,Día siguiente,62.87,10,2.44,1,5,Búsqueda Pagada,Soleado,30.8,1
2024-05-14 07:44:14,Tuesday,5,14,7,0,0,CLI_2751,Regular,3,39.1,67,San Miguel Petapa,5,1,14.04,Día siguiente,76.52,3,3.77,0,0,Referido,Nublado,32.8,1
2024-04-26 16:18:10,Friday,4,26,16,0,0,CLI_1277,Inactivo,1,26.72,70,Zona 10,14,1,89.75,Día siguiente,43.92,4,4.13,0,0,Orgánico,Lluvioso,28.8,1
2024-05-23 17:59:00,Thursday,5,23,17,0,0,CLI_6156,Regular,9,45.74,34,Villa Nueva,15,1,91.68,Mismo día,49.91,12,3.96,0,0,Orgánico,Soleado,30.8,0
2025-06-29 11:33:30,Sunday,6,29,11,1,0,CLI_3732,Nuevo,0,0.0,999,Villa Nueva,11,1,49.09,Mismo día,34.6,24,2.65,0,0,Redes Sociales,Lluvioso,23.5,0
2024-09-24 04:14:10,Tuesday,9,24,4,0,0,CLI_7243,Nuevo,0,0.0,999,Zona 1,3,1,11.8,Día siguiente,76.3,1,4.09,0,0,Orgánico,Lluvioso,23.0,1
2025-02-09 03:15:21,Sunday,2,9,3,1,0,CLI_2686,Regular,6,39.39,44,Zona 1,7,1,34.18,Programada,51.95,8,4.67,1,5,Referido,Nublado,23.9,0
2024-08-18 03:31:36,Sunday,8,18,3,1,0,CLI_1696,Regular,12,46.64,9,Zona 10,19,1,65.1,Mismo día,51.98,12,1.02,0,0,Búsqueda Pagada,Lluvioso,24.9,0
2024-03-12 16:44:11,Tuesday,3,12,16,0,0,CLI_3963,Inactivo,4,24.33,28,Zona 15,13,1,101.2,Mismo día,85.96,4,3.76,1,5,Orgánico,Lluvioso,26.9,1
2025-10-14 06:11:08,Tuesday,10,14,6,0,0,CLI_3557,Regular,8,33.27,25,Villa Nueva,2,1,15.29,Día siguiente,83.51,2,3.57,0,0,Referido,Lluvioso,27.1,1
2024-08-08 16:20:22,Thursday,8,8,16,0,0,CLI_1524,Regular,17,49.54,25,Zona 1,12,1,91.6,Día siguiente,61.5,7,4.44,1,15,Orgánico,Nublado,25.9,0
2025-10-30 20:23:23,Thursday,10,30,20,0,0,CLI_2490,VIP,44,115.98,86,Zona 10,1,1,4.46,Programada,74.69,4,4.06,0,0,Redes Sociales,Nublado,21.1,0
2024-10-10 14:07:57,Thursday,10,10,14,0,0,CLI_7349,Regular,7,49.05,37,Zona 10,16,1,92.22,Día siguiente,50.18,14,2.88,1,10,Email,Nublado,23.0,0
2024-02-06 16:56:44,Tuesday,2,6,16,0,0,CLI_9115,Regular,11,36.46,3,Zona 1,24,1,54.98,Programada,48.42,12,3.64,0,0,Referido,Soleado,24.2,1
2024-10-16 13:16:10,Wednesday,10,16,13,0,0,CLI_1795,Nuevo,0,0.0,999,Zona 10,19,1,67.32,Día siguiente,57.6,10,3.98,0,0,Redes Sociales,Soleado,25.9,0
2024-07-28 12:46:24,Sunday,7,28,12,1,0,CLI_4746,Regular,18,44.75,82,Zona 10,3,1,7.64,Día siguiente,70.01,4,2.19,0,0,Redes Sociales,Lluvioso,19.0,1
2024-04-24 14:38:43,Wednesday,4,24,14,0,0,CLI_4071,Regular,9,46.0,11,Zona 1,23,1,124.22,Mismo día,55.55,4,1.58,1,5,Referido,Lluvioso,35.0,0
2024-02-06 11:22:14,Tuesday,2,6,11,0,0,CLI_5458,VIP,23,97.32,53,Mixco,6,1,39.18,Mismo día,62.97,11,1.63,1,10,Orgánico,Soleado,23.7,1
2025-01-06 02:43:00,Monday,1,6,2,0,0,CLI_6536,Regular,10,46.85,65,Zona 1,10,1,61.39,Programada,41.84,11,1.44,0,0,Redes Sociales,Soleado,20.0,1
2025-02-09 16:08:01,Sunday,2,9,16,1,0,CLI_4326,VIP,66,93.66,81,Zona 15,8,1,22.22,Mismo día,20.99,24,4.46,0,0,Orgánico,Nublado,27.6,0
2024-01-01 17:23:40,Monday,1,1,17,0,1,CLI_6069,Nuevo,0,0.0,999,Mixco,7,1,31.16,Programada,61.87,12,3.79,0,0,Redes Sociales,Nublado,19.9,0
2024-12-12 20:38:46,Thursday,12,12,20,0,0,CLI_7874,Nuevo,0,0.0,999,Zona 1,21,1,116.25,Mismo día,69.64,7,3.43,0,0,Referido,Soleado,24.4,0
2025-07-30 01:48:58,Wednesday,7,30,1,0,0,CLI_4642,Regular,11,44.37,73,Villa Nueva,24,1,99.75,Mismo día,59.85,13,1.94,0,0,Email,Nublado,25.1,0
2025-01-05 17:29:42,Sunday,1,5,17,1,0,CLI_5553,Nuevo,0,0.0,999,Zona 15,2,1,13.53,Mismo día,63.99,3,0.77,0,0,Redes Sociales,Lluvioso,20.0,1
2024-04-13 21:24:36,Saturday,4,13,21,1,0,CLI_6244,Inactivo,2,19.21,7,Zona 15,15,1,111.81,Día siguiente,26.7,12,1.55,0,0,Orgánico,Soleado,34.4,1
2025-07-19 10:51:57,Saturday,7,19,10,1,0,CLI_2670,Regular,4,42.5,82,Zona 15,21,1,151.83,Mismo día,61.57,8,3.43,0,0,Email,Lluvioso,25.7,0
2025-05-14 13:07:41,Wednesday,5,14,13,0,0,CLI_1717,Regular,14,49.32,89,Zona 10,7,1,50.99,Mismo día,100.0,3,2.26,0,0,Email,Lluvioso,27.5,1
2025-03-16 18:54:53,Sunday,3,16,18,1,0,CLI_4951,Nuevo,0,0.0,999,Zona 15,5,1,24.32,Mismo día,41.63,9,2.32,1,15,Email,Nublado,31.3,1
2025-01-06 00:11:52,Monday,1,6,0,0,0,CLI_1291,VIP,58,56.67,71,San Miguel Petapa,5,1,29.45,Programada,19.25,13,1.8,0,0,Email,Soleado,27.1,0
2025-10-10 13:28:38,Friday,10,10,13,0,0,CLI_6910,Inactivo,3,30.3,55,Zona 10,14,1,93.61,Día siguiente,56.58,4,4.33,0,0,Orgánico,Nublado,22.4,0
2024-10-21 23:24:17,Monday,10,21,23,0,0,CLI_3643,VIP,50,54.19,66,Zona 1,12,1,63.4,Programada,10.12,17,3.51,0,0,Redes Sociales,Lluvioso,20.4,0
2025-10-23 21:45:55,Thursday,10,23,21,0,0,CLI_1348,Regular,17,38.82,5,Zona 10,8,1,26.21,Programada,60.93,13,4.84,0,0,Orgánico,Lluvioso,23.5,1
2025-01-19 12:40:20,Sunday,1,19,12,1,0,CLI_2722,Regular,16,27.64,50,Mixco,10,1,48.21,Mismo día,76.14,1,3.21,1,15,Orgánico,Soleado,27.9,0
2025-08-31 04:04:52,Sunday,8,31,4,1,0,CLI_8972,VIP,23,75.69,51,Zona 1,22,1,148.81,Día siguiente,67.92,3,3.19,0,0,Orgánico,Lluvioso,27.3,1
2025-08-15 05:52:50,Friday,8,15,5,0,0,CLI_7387,Nuevo,0,0.0,999,Zona 15,8,0,34.4,Día siguiente,60.38,10,1.91,0,0,Redes Sociales,Lluvioso,27.0,0
2024-12-28 00:45:39,Saturday,12,28,0,1,0,CLI_5596,Nuevo,0,0.0,999,Zona 10,14,1,106.03,Mismo día,58.3,12,3.97,1,15,Redes Sociales,Nublado,20.6,0
2025-10-25 05:48:24,Saturday,10,25,5,1,0,CLI_3381,Nuevo,0,0.0,999,Zona 10,24,0,112.01,Día siguiente,67.17,8,3.58,0,0,Referido,Lluvioso,22.9,0
2025-09-10 15:42:09,Wednesday,9,10,15,0,0,CLI_6665,Nuevo,0,0.0,999,Mixco,17,0,70.96,Mismo día,79.99,0,3.28,0,0,Orgánico,Lluvioso,21.7,0
2025-07-25 23:15:52,Friday,7,25,23,0,0,CLI_9176,VIP,72,83.74,55,Zona 15,6,1,18.09,Mismo día,62.19,10,3.27,1,10,Referido,Lluvioso,21.0,1
2024-01-04 09:21:37,Thursday,1,4,9,0,0,CLI_8965,VIP,91,91.7,59,Zona 10,3,1,19.79,Programada,64.23,12,3.1,1,15,Redes Sociales,Soleado,21.4,0
2024-12-13 08:16:56,Friday,12,13,8,0,0,CLI_5658,Nuevo,0,0.0,999,Zona 10,3,1,13.55,Mismo día,45.76,11,3.34,0,0,Redes Sociales,Nublado,24.7,0
2024-03-31 09:11:38,Sunday,3,31,9,1,0,CLI_5775,Regular,10,33.37,20,Villa Nueva,1,1,5.76,Mismo día,20.3,11,3.43,0,0,Referido,Lluvioso,26.4,0
2025-04-25 04:11:12,Friday,4,25,4,0,0,CLI_8173,Regular,3,49.75,41,Zona 10,7,0,52.9,Programada,64.35,10,2.27,0,0,Orgánico,Nublado,30.1,1
2024-03-06 10:47:55,Wednesday,3,6,10,0,0,CLI_6952,Regular,12,27.83,34,Mixco,4,1,16.89,Mismo día,46.91,11,4.86,1,10,Referido,Nublado,27.2,1
2025-07-27 01:51:14,Sunday,7,27,1,1,0,CLI_1814,Nuevo,0,0.0,999,Zona 10,1,1,4.02,Mismo día,60.35,13,1.0,1,15,Orgánico,Lluvioso,20.1,0
2024-01-19 15:31:46,Friday,1,19,15,0,0,CLI_6735,Regular,13,32.59,82,Zona 1,15,0,48.21,Día siguiente,49.9,13,2.54,0,0,Orgánico,Nublado,24.8,0
2024-11-18 15:27:49,Monday,11,18,15,0,0,CLI_5166,Regular,19,38.65,36,Zona 10,19,1,134.67,Día siguiente,50.15,13,1.43,0,0,Orgánico,Soleado,18.5,0
2024-05-22 21:36:31,Wednesday,5,22,21,0,0,CLI_5164,Nuevo,0,0.0,999,Mixco,23,1,138.2,Día siguiente,66.06,10,2.5,1,10,Redes Sociales,Lluvioso,30.9,0
2024-04-05 01:23:03,Friday,4,5,1,0,0,CLI_1406,Regular,18,44.97,32,Zona 1,21,1,136.9,Mismo día,59.58,14,1.95,1,10,Orgánico,Soleado,30.4,0
2024-02-28 23:28:58,Wednesday,2,28,23,0,0,CLI_9544,Regular,15,40.07,30,Zona 10,7,1,42.64,Día siguiente,85.72,4,1.07,0,0,Orgánico,Soleado,26.2,1
2024-10-31 16:05:27,Thursday,10,31,16,0,0,CLI_1675,VIP,72,112.91,5,San Miguel Petapa,8,1,39.51,Día siguiente,51.41,6,4.71,0,0,Referido,Lluvioso,25.0,0
2025-03-04 00:13:10,Tuesday,3,4,0,0,0,CLI_8203,Regular,8,26.71,18,Zona 10,20,1,154.95,Mismo día,83.84,0,0.85,1,10,Redes Sociales,Lluvioso,25.1,1
2024-01-14 06:05:42,Sunday,1,14,6,1,0,CLI_3841,Regular,5,49.8,48,Zona 15,19,1,118.26,Día siguiente,42.44,6,2.18,0,0,Email,Soleado,21.0,0
2024-07-26 23:58:20,Friday,7,26,23,0,0,CLI_2315,VIP,34,90.6,18,Villa Nueva,15,1,100.67,Mismo día,67.36,3,2.84,0,0,Referido,Lluvioso,27.9,1
2024-04-05 16:23:16,Friday,4,5,16,0,0,CLI_7901,Nuevo,0,0.0,999,Zona 15,14,1,64.99,Mismo día,78.31,3,2.97,0,0,Orgánico,Lluvioso,28.5,1
2025-08-12 12:36:47,Tuesday,8,12,12,0,0,CLI_5901,VIP,65,60.87,16,Mixco,14,1,81.84,Mismo día,81.41,4,3.67,0,0,Orgánico,Lluvioso,22.1,0
2024-04-08 14:08:24,Monday,4,8,14,0,0,CLI_5052,VIP,41,74.51,40,Zona 10,21,1,69.91,Mismo día,46.28,11,2.53,0,0,Orgánico,Nublado,25.8,0
2025-07-16 09:45:48,Wednesday,7,16,9,0,0,CLI_3698,VIP,99,113.79,48,San Miguel Petapa,14,1,58.27,Día siguiente,91.46,4,0.8,0,0,Orgánico,Nublado,26.1,1
2025-09-20 07:26:00,Saturday,9,20,7,1,0,CLI_4461,Regular,10,29.02,22,Zona 10,9,0,55.58,Mismo día,53.41,12,2.94,1,15,Redes Sociales,Soleado,23.8,0
2024-04-15 00:57:27,Monday,4,15,0,0,0,CLI_9899,VIP,35,81.26,58,Villa Nueva,12,1,63.91,Mismo día,36.61,13,4.09,0,0,Redes Sociales,Soleado,28.6,0
2025-10-29 12:53:12,Wednesday,10,29,12,0,0,CLI_8111,Regular,12,26.1,47,San Miguel Petapa,19,1,76.7,Día siguiente,100.0,4,1.82,0,0,Redes Sociales,Lluvioso,25.9,0
2025-01-26 10:22:21,Sunday,1,26,10,1,0,CLI_7331,Regular,17,25.6,2,Mixco,7,1,24.57,Día siguiente,45.21,4,2.1,1,10,Orgánico,Nublado,21.3,1
2025-04-19 20:12:25,Saturday,4,19,20,1,0,CLI_6826,VIP,75,60.97,33,Zona 15,6,1,18.72,Mismo día,38.15,18,1.01,0,0,Referido,Soleado,25.1,0
2024-02-18 20:12:35,Sunday,2,18,20,1,0,CLI_5284,Nuevo,0,0.0,999,Zona 1,15,1,101.5,Mismo día,40.48,5,4.15,1,15,Orgánico,Nublado,22.9,0
2024-03-20 23:37:15,Wednesday,3,20,23,0,0,CLI_6008,Regular,15,41.38,56,Mixco,23,1,66.49,Mismo día,67.99,14,3.8,0,0,Referido,Nublado,28.3,0
2025-08-10 21:07:47,Sunday,8,10,21,1,0,CLI_3543,Regular,9,41.61,34,Zona 10,23,1,162.64,Mismo día,52.95,8,1.12,0,0,Email,Nublado,18.2,0
2025-08-17 21:04:44,Sunday,8,17,21,1,0,CLI_3795,Regular,3,30.48,5,Zona 15,1,0,5.23,Día siguiente,75.27,4,2.04,0,0,Orgánico,Nublado,26.2,1
2024-05-27 18:58:04,Monday,5,27,18,0,0,CLI_6641,VIP,58,65.4,35,San Miguel Petapa,14,1,75.68,Día siguiente,72.79,3,4.82,0,0,Email,Soleado,31.8,1
2025-06-25 05:34:30,Wednesday,6,25,5,0,0,CLI_6281,Regular,14,42.56,44,Zona 15,21,1,51.81,Mismo día,67.96,8,1.77,1,5,Búsqueda Pagada,Soleado,19.6,1
2024-07-09 19:42:56,Tuesday,7,9,19,0,0,CLI_7707,Nuevo,0,0.0,999,Zona 1,12,0,60.85,Mismo día,61.46,12,4.87,0,0,Redes Sociales,Nublado,20.1,0
2025-07-03 04:26:55,Thursday,7,3,4,0,0,CLI_9668,Nuevo,0,0.0,999,Zona 15,13,1,79.69,Día siguiente,67.18,12,2.03,0,0,Referido,Lluvioso,19.4,0
2024-07-29 22:01:03,Monday,7,29,22,0,0,CLI_1699,Regular,6,31.13,24,Zona 15,24,1,98.85,Mismo día,40.04,9,2.54,0,0,Email,Lluvioso,19.9,0
2025-05-15 07:59:05,Thursday,5,15,7,0,0,CLI_1245,VIP,60,106.57,75,Zona 1,20,1,94.05,Día siguiente,100.0,1,4.54,1,20,Referido,Soleado,33.7,1
2025-06-23 10:32:26,Monday,6,23,10,0,0,CLI_1304,Regular,19,35.15,19,Zona 15,6,1,42.65,Mismo día,61.76,5,4.07,0,0,Redes Sociales,Lluvioso,19.4,0
2025-05-01 16:53:26,Thursday,5,1,16,0,1,CLI_7583,VIP,61,94.02,46,Zona 10,23,1,50.49,Día siguiente,53.7,12,4.45,1,15,Búsqueda Pagada,Lluvioso,34.5,0
2024-03-07 21:10:41,Thursday,3,7,21,0,0,CLI_3015,Nuevo,0,0.0,999,Villa Nueva,2,1,10.9,Programada,50.08,8,2.95,0,0,Redes Sociales,Soleado,33.3,0
2025-08-15 16:40:56,Friday,8,15,16,0,0,CLI_1573,Regular,19,41.63,44,Zona 10,3,0,6.57,Mismo día,31.02,17,2.29,1,5,Email,Lluvioso,26.6,0
2024-10-27 11:09:38,Sunday,10,27,11,1,0,CLI_6707,VIP,89,94.59,86,Zona 15,11,1,44.17,Día siguiente,0.0,27,2.93,0,0,Orgánico,Lluvioso,19.6,0
2024-04-29 11:15:54,Monday,4,29,11,0,0,CLI_5050,Regular,13,44.78,63,Villa Nueva,22,0,64.65,Día siguiente,68.38,3,2.21,0,0,Orgánico,Nublado,26.1,1
2024-07-31 20:06:31,Wednesday,7,31,20,0,0,CLI_6000,VIP,66,70.92,66,San Miguel Petapa,10,1,42.95,Mismo día,49.86,5,4.09,0,0,Orgánico,Nublado,21.8,0
2025-01-16 15:02:32,Thursday,1,16,15,0,0,CLI_9115,VIP,89,99.78,67,Villa Nueva,17,0,130.24,Mismo día,73.62,4,2.13,0,0,Redes Sociales,Nublado,25.1,1
2025-09-05 16:48:54,Friday,9,5,16,0,0,CLI_3678,Nuevo,0,0.0,999,San Miguel Petapa,3,1,14.14,Día siguiente,73.6,1,2.75,0,0,Email,Soleado,18.8,1
2024-06-17 17:19:32,Monday,6,17,17,0,0,CLI_4578,Regular,7,29.62,11,Zona 10,16,1,92.33,Programada,59.72,14,3.57,1,5,Redes Sociales,Lluvioso,24.7,0
